,run,time,size,pattern,sparsity,algorithm,gflops,rel_error
3739,6,244.777985,5376,blockrandom,0.7,Dense WMMA,1269.5079369658183,0.101376
3740,6,196.899841,5376,blockrandom,0.7,SpMM 1 Co,1578.201349344919,0.0
3741,6,18.03776,5376,blockrandom,0.7,SpMM with Tensors,17227.61555492478,0.101376
3742,6,43.404289,5376,blockrandom,0.7,cuBLAS GeMM,7159.375303947497,0.101376
3743,6,16.366592,5376,blockrandom,0.7,cuBLAS GeMM with Tensors,18986.701370205843,0.101376
3744,6,93.130943,5376,blockrandom,0.7,cuSPARSE CSR,3336.673985487294,0.002579
3745,27,436.441681,5376,blockrandom,0.6,Dense on GPU Coalescence,712.0025613502299,inf
3746,27,245.262329,5376,blockrandom,0.6,Dense WMMA,1267.0009129367763,0.130872
3747,27,257.047638,5376,blockrandom,0.6,SpMM 1 Co,1208.910524017342,0.0
3748,27,26.131392,5376,blockrandom,0.6,SpMM with Tensors,11891.735226045363,0.130872
3749,27,45.26144,5376,blockrandom,0.6,cuBLAS GeMM,6865.614411560922,0.130872
3750,27,16.819489,5376,blockrandom,0.6,cuBLAS GeMM with Tensors,18475.44802056709,0.130872
3751,27,124.659843,5376,blockrandom,0.6,cuSPARSE CSR,2492.7642075724416,0.002856
3752,26,164.518906,4096,blockrandom,0.5,Dense on GPU Coalescence,835.3991453845432,inf
3753,26,19.665312,4096,blockrandom,0.5,Dense WMMA,6988.902768082195,0.093255
3754,26,135.234299,4096,blockrandom,0.5,SpMM 1 Co,1016.3024801274712,0.0
3755,26,9.803776,4096,blockrandom,0.5,SpMM with Tensors,14018.981407979945,0.093255
3756,26,64.749603,4096,blockrandom,0.5,cuBLAS GeMM,2122.6223344102978,0.093255
3757,26,10.91072,4096,blockrandom,0.5,cuBLAS GeMM with Tensors,12596.689629282027,0.093255
3758,26,70.56179,4096,blockrandom,0.5,cuSPARSE CSR,1947.7815609836427,0.002065
3759,14,169.741669,4096,blockrandom,0.7,Dense on GPU Coalescence,809.6948397037382,inf
3760,14,19.530975,4096,blockrandom,0.7,Dense WMMA,7036.973498353257,0.058638
3761,14,78.062592,4096,blockrandom,0.7,SpMM 1 Co,1760.6250311544868,0.0
3762,14,4.934688,4096,blockrandom,0.7,SpMM with Tensors,27851.599426752004,0.058638
3763,14,37.026112,4096,blockrandom,0.7,cuBLAS GeMM,3711.9466789275634,0.058638
3764,14,11.531264,4096,blockrandom,0.7,cuBLAS GeMM with Tensors,11918.810762809697,0.058638
3765,14,45.893631,4096,blockrandom,0.7,cuSPARSE CSR,2994.7282548203693,0.001757
3766,18,1613.148193,8192,blockrandom,0.3,Dense on GPU Coalescence,681.593689003376,inf
3767,18,843.398499,8192,blockrandom,0.3,Dense WMMA,1303.6679921527818,0.57999
3768,18,1453.736938,8192,blockrandom,0.3,SpMM 1 Co,756.3346565910813,0.0
3769,18,246.89357,8192,blockrandom,0.3,SpMM with Tensors,4453.383001331303,0.57999
3770,18,70.956413,8192,blockrandom,0.3,cuBLAS GeMM,15495.592030222835,0.107416
3771,18,43.265182,8192,blockrandom,0.3,cuBLAS GeMM with Tensors,25413.313360752763,0.107416
3772,18,795.857849,8192,blockrandom,0.3,cuSPARSE CSR,1381.542732986227,0.007724
3773,16,1619.129761,8192,blockrandom,0.4,Dense on GPU Coalescence,679.0756703137396,inf
3774,16,850.490417,8192,blockrandom,0.4,Dense WMMA,1292.7971977090483,0.490459
3775,16,1248.270386,8192,blockrandom,0.4,SpMM 1 Co,880.8280963063719,0.0
3776,16,161.018173,8192,blockrandom,0.4,SpMM with Tensors,6828.493997233468,0.490459
3777,16,70.407166,8192,blockrandom,0.4,cuBLAS GeMM,15616.473297277724,0.088019
3778,16,42.918911,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25618.348698922022,0.088019
3779,16,676.053955,8192,blockrandom,0.4,cuSPARSE CSR,1626.3666821918082,0.007144
3780,11,167.538681,4096,blockrandom,0.3,Dense on GPU Coalescence,820.3416229115472,inf
3781,11,19.524609,4096,blockrandom,0.3,Dense WMMA,7039.267904007706,0.143257
3782,11,196.874466,4096,blockrandom,0.3,SpMM 1 Co,698.1045143355462,0.0
3783,11,15.085568,4096,blockrandom,0.3,SpMM with Tensors,9110.625033939723,0.143257
3784,11,36.743263,4096,blockrandom,0.3,cuBLAS GeMM,3740.52117995073,0.143257
3785,11,10.743808,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,12792.387342737324,0.143257
3786,11,98.902016,4096,blockrandom,0.3,cuSPARSE CSR,1389.6476435020293,0.002728
3787,23,1616.43103,8192,blockrandom,0.5,Dense on GPU Coalescence,680.2094289021413,inf
3788,23,852.791321,8192,blockrandom,0.5,Dense WMMA,1289.3091201804104,0.376601
3789,23,1052.709839,8192,blockrandom,0.5,SpMM 1 Co,1044.4583939867591,0.0
3790,23,129.990662,8192,blockrandom,0.5,SpMM with Tensors,8458.389324734728,0.376601
3791,23,135.671814,8192,blockrandom,0.5,cuBLAS GeMM,8104.200831102619,0.075869
3792,23,43.036671,8192,blockrandom,0.5,cuBLAS GeMM with Tensors,25548.249951210215,0.075869
3793,23,555.742188,8192,blockrandom,0.5,cuSPARSE CSR,1978.4562905560806,0.005785
3794,29,5.281152,1280,blockrandom,0.6,Dense on GPU Coalescence,794.2024770353136,inf
3795,29,0.685504,1280,blockrandom,0.6,Dense WMMA,6118.569694706377,0.006997
3796,29,2.88256,1280,blockrandom,0.6,SpMM 1 Co,1455.0621669626998,0.0
3797,29,0.239616,1280,blockrandom,0.6,SpMM with Tensors,17504.273504273504,0.006997
3798,29,33.659904,1280,blockrandom,0.6,cuBLAS GeMM,124.60831736180828,0.003341
3799,29,6.529024,1280,blockrandom,0.6,cuBLAS GeMM with Tensors,642.409033877039,0.003341
3800,29,6.77488,1280,blockrandom,0.6,cuSPARSE CSR,619.0964268001795,0.000337
3801,29,1617.519653,8192,blockrandom,0.5,Dense on GPU Coalescence,679.751634384624,inf
3802,29,852.274231,8192,blockrandom,0.5,Dense WMMA,1290.0913670543678,0.37603
3803,29,1069.046631,8192,blockrandom,0.5,SpMM 1 Co,1028.497350716594,0.0
3804,29,129.551361,8192,blockrandom,0.5,SpMM with Tensors,8487.071222478318,0.37603
3805,29,72.619011,8192,blockrandom,0.5,cuBLAS GeMM,15140.82349284542,0.075856
3806,29,43.735233,8192,blockrandom,0.5,cuBLAS GeMM with Tensors,25140.179950018788,0.075856
3807,29,558.404602,8192,blockrandom,0.5,cuSPARSE CSR,1969.0232205070545,0.005775
3808,7,433.938446,5376,blockrandom,0.8,Dense on GPU Coalescence,716.1098483354941,inf
3809,7,245.685242,5376,blockrandom,0.8,Dense WMMA,1264.8199469465894,0.064546
3810,7,130.333694,5376,blockrandom,0.8,SpMM 1 Co,2384.2460473191218,0.0
3811,7,11.216896,5376,blockrandom,0.8,SpMM with Tensors,27703.52820887347,0.064546
3812,7,43.648319,5376,blockrandom,0.8,cuBLAS GeMM,7119.348508060528,0.064546
3813,7,16.265217,5376,blockrandom,0.8,cuBLAS GeMM with Tensors,19105.03836204583,0.064546
3814,7,63.003777,5376,blockrandom,0.8,cuSPARSE CSR,4932.205806518552,0.00205
3815,8,427.12677,5376,blockrandom,0.8,Dense on GPU Coalescence,727.5301305792657,inf
3816,8,247.447678,5376,blockrandom,0.8,Dense WMMA,1255.811318431527,0.064464
3817,8,130.180099,5376,blockrandom,0.8,SpMM 1 Co,2387.0591368347323,0.0
3818,8,11.239424,5376,blockrandom,0.8,SpMM with Tensors,27648.0,0.064464
3819,8,44.597248,5376,blockrandom,0.8,cuBLAS GeMM,6967.864805290228,0.064464
3820,8,16.603136,5376,blockrandom,0.8,cuBLAS GeMM with Tensors,18716.1988405082,0.064464
3821,8,62.855488,5376,blockrandom,0.8,cuSPARSE CSR,4943.841892564735,0.002047
3822,28,1616.782349,8192,blockrandom,0.4,Dense on GPU Coalescence,680.0616226767082,inf
3823,28,850.141174,8192,blockrandom,0.4,Dense WMMA,1293.3282864099933,0.490415
3824,28,1255.026855,8192,blockrandom,0.4,SpMM 1 Co,876.086135842886,0.0
3825,28,157.580231,8192,blockrandom,0.4,SpMM with Tensors,6977.47186178449,0.490415
3826,28,69.963806,8192,blockrandom,0.4,cuBLAS GeMM,15715.434746017105,0.087959
3827,28,42.799103,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25690.06242434567,0.087959
3828,28,676.325684,8192,blockrandom,0.4,cuSPARSE CSR,1625.7132529303738,0.007144
3829,10,168.227844,4096,blockrandom,0.9,Dense on GPU Coalescence,816.9810074484459,inf
3830,10,19.547041,4096,blockrandom,0.9,Dense WMMA,7031.189706513635,0.017723
3831,10,27.226112,4096,blockrandom,0.9,SpMM 1 Co,5048.056566872273,0.0
3832,10,1.930592,4096,blockrandom,0.9,SpMM with Tensors,71190.05645522203,0.017723
3833,10,37.324383,4096,blockrandom,0.9,cuBLAS GeMM,3682.2833339803633,0.017723
3834,10,11.031552,4096,blockrandom,0.9,cuBLAS GeMM with Tensors,12458.71419288963,0.017723
3835,10,17.61552,4096,blockrandom,0.9,cuSPARSE CSR,7802.151368338828,0.000979
3836,20,432.411469,5376,blockrandom,0.9,Dense on GPU Coalescence,718.6386509836075,inf
3837,20,251.282425,5376,blockrandom,0.9,Dense WMMA,1236.6467521634272,0.031136
3838,20,66.25898,5376,blockrandom,0.9,SpMM 1 Co,4689.8940302431465,0.0
3839,20,5.722112,5376,blockrandom,0.9,SpMM with Tensors,54306.450966356475,0.031136
3840,20,44.914433,5376,blockrandom,0.9,cuBLAS GeMM,6918.657856640426,0.031136
3841,20,16.848801,5376,blockrandom,0.9,cuBLAS GeMM with Tensors,18443.306129142366,0.031136
3842,20,33.776642,5376,blockrandom,0.9,cuSPARSE CSR,9200.07367079297,0.001464
3843,15,168.478745,4096,blockrandom,0.6,Dense on GPU Coalescence,815.7643474374171,inf
3844,15,19.548,4096,blockrandom,0.6,Dense WMMA,7030.844765295682,0.078287
3845,15,104.768097,4096,blockrandom,0.6,SpMM 1 Co,1311.839743276047,0.0
3846,15,6.672384,4096,blockrandom,0.6,SpMM with Tensors,20598.178023327193,0.078287
3847,15,36.509888,4096,blockrandom,0.6,cuBLAS GeMM,3764.4309802319854,0.078287
3848,15,10.55232,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,13024.524793789422,0.078287
3849,15,56.231937,4096,blockrandom,0.6,cuSPARSE CSR,2444.144036368514,0.001971
3850,10,5.339136,1280,blockrandom,0.4,Dense on GPU Coalescence,785.5772919064058,inf
3851,10,0.684864,1280,blockrandom,0.4,Dense WMMA,6124.287449771049,0.011197
3852,10,4.216896,1280,blockrandom,0.4,SpMM 1 Co,994.6425048187102,0.0
3853,10,0.31472,1280,blockrandom,0.4,SpMM with Tensors,13327.09710218607,0.011197
3854,10,33.703007,1280,blockrandom,0.4,cuBLAS GeMM,124.44895495526556,0.005277
3855,10,6.385984,1280,blockrandom,0.4,cuBLAS GeMM with Tensors,656.798388470751,0.005277
3856,10,7.515136,1280,blockrandom,0.4,cuSPARSE CSR,558.1141844938003,0.00043
3857,9,442.147614,5376,blockrandom,0.5,Dense on GPU Coalescence,702.8141392435514,inf
3858,9,251.191879,5376,blockrandom,0.5,Dense WMMA,1237.0925206224522,0.175888
3859,9,313.434113,5376,blockrandom,0.5,SpMM 1 Co,991.4287624206368,0.0
3860,9,31.821152,5376,blockrandom,0.5,SpMM with Tensors,9765.441387917068,0.175888
3861,9,44.078144,5376,blockrandom,0.5,cuBLAS GeMM,7049.924669060476,0.175888
3862,9,16.577536,5376,blockrandom,0.5,cuBLAS GeMM with Tensors,18745.101488665146,0.175888
3863,9,156.767456,5376,blockrandom,0.5,cuSPARSE CSR,1982.2200517944234,0.003485
3864,23,5.28832,1280,blockrandom,0.8,Dense on GPU Coalescence,793.1259832990439,inf
3865,23,0.717824,1280,blockrandom,0.8,Dense WMMA,5843.081312410842,0.003267
3866,23,1.606656,1280,blockrandom,0.8,SpMM 1 Co,2610.5799872530274,0.0
3867,23,0.151552,1280,blockrandom,0.8,SpMM with Tensors,27675.675675675677,0.003267
3868,23,34.235394,1280,blockrandom,0.8,cuBLAS GeMM,122.51367692745116,0.001546
3869,23,6.667424,1280,blockrandom,0.8,cuBLAS GeMM with Tensors,629.0741371780166,0.001546
3870,23,6.01296,1280,blockrandom,0.8,cuSPARSE CSR,697.543971687821,0.000242
3871,26,432.263153,5376,blockrandom,0.9,Dense on GPU Coalescence,718.8852267313193,inf
3872,26,251.189529,5376,blockrandom,0.9,Dense WMMA,1237.104094223609,0.031072
3873,26,66.017311,5376,blockrandom,0.9,SpMM 1 Co,4707.062284799815,0.0
3874,26,5.711872,5376,blockrandom,0.9,SpMM with Tensors,54403.80925062746,0.031072
3875,26,44.663776,5376,blockrandom,0.9,cuBLAS GeMM,6957.48596697243,0.031072
3876,26,16.765152,5376,blockrandom,0.9,cuBLAS GeMM with Tensors,18535.32820650836,0.031072
3877,26,33.80336,5376,blockrandom,0.9,cuSPARSE CSR,9192.801980394848,0.001461
3878,28,1614.718994,8192,blockrandom,0.7,Dense on GPU Coalescence,680.9306336654141,inf
3879,28,846.392334,8192,blockrandom,0.7,Dense WMMA,1299.0566946415656,0.241051
3880,28,662.632446,8192,blockrandom,0.7,SpMM 1 Co,1659.3084664254427,0.0
3881,28,79.951874,8192,blockrandom,0.7,SpMM with Tensors,13752.168307849795,0.241051
3882,28,70.823105,8192,blockrandom,0.7,cuBLAS GeMM,15524.758873195407,0.043416
3883,28,43.131905,8192,blockrandom,0.7,cuBLAS GeMM with Tensors,25491.84015350122,0.043416
3884,28,324.476929,8192,blockrandom,0.7,cuSPARSE CSR,3388.5664264777356,0.005016
3885,21,5.28192,1280,blockrandom,0.9,Dense on GPU Coalescence,794.0869986671513,inf
3886,21,0.688128,1280,blockrandom,0.9,Dense WMMA,6095.238095238095,0.001464
3887,21,0.817152,1280,blockrandom,0.9,SpMM 1 Co,5132.832080200501,0.0
3888,21,0.109568,1280,blockrandom,0.9,SpMM with Tensors,38280.3738317757,0.001464
3889,21,33.717632,1280,blockrandom,0.9,cuBLAS GeMM,124.39497530550189,0.000706
3890,21,6.3712,1280,blockrandom,0.9,cuBLAS GeMM with Tensors,658.3224510296334,0.000706
3891,21,5.64816,1280,blockrandom,0.9,cuSPARSE CSR,742.5965270105663,0.000172
3892,17,166.277145,4096,blockrandom,0.6,Dense on GPU Coalescence,826.565511886796,inf
3893,17,19.541183,4096,blockrandom,0.6,Dense WMMA,7033.297496471938,0.078271
3894,17,104.839165,4096,blockrandom,0.6,SpMM 1 Co,1310.9504780203085,0.0
3895,17,6.693888,4096,blockrandom,0.6,SpMM with Tensors,20532.006730916324,0.078271
3896,17,37.799519,4096,blockrandom,0.6,cuBLAS GeMM,3635.9974176390974,0.078271
3897,17,11.026784,4096,blockrandom,0.6,cuBLAS GeMM with Tensors,12464.101361920211,0.078271
3898,17,56.719711,4096,blockrandom,0.6,cuSPARSE CSR,2423.125066204939,0.001971
3899,0,433.077179,5376,blockrandom,0.7,Dense on GPU Coalescence,717.5339865968787,inf
3900,0,245.502686,5376,blockrandom,0.7,Dense WMMA,1265.7604681033918,0.101421
3901,0,196.642822,5376,blockrandom,0.7,SpMM 1 Co,1580.2641133374295,0.0
3902,0,17.925312,5376,blockrandom,0.7,SpMM with Tensors,17335.686807125032,0.101421
3903,0,42.578945,5376,blockrandom,0.7,cuBLAS GeMM,7298.151580599285,0.101421
3904,0,16.323584,5376,blockrandom,0.7,cuBLAS GeMM with Tensors,19036.725926855277,0.101421
3905,0,93.008286,5376,blockrandom,0.7,cuSPARSE CSR,3341.074307637494,0.00258
3906,6,1617.946655,8192,blockrandom,0.4,Dense on GPU Coalescence,679.5722370562335,inf
3907,6,850.820312,8192,blockrandom,0.4,Dense WMMA,1292.2959316655335,0.490635
3908,6,1245.426636,8192,blockrandom,0.4,SpMM 1 Co,882.8393387404635,0.0
3909,6,176.481689,8192,blockrandom,0.4,SpMM with Tensors,6230.17398578954,0.490635
3910,6,70.730751,8192,blockrandom,0.4,cuBLAS GeMM,15545.029739271395,0.087952
3911,6,43.35133,8192,blockrandom,0.4,cuBLAS GeMM with Tensors,25362.811885494633,0.087952
3912,6,677.39978,8192,blockrandom,0.4,cuSPARSE CSR,1623.1354958160748,0.007146
3913,16,1615.488037,8192,blockrandom,0.7,Dense on GPU Coalescence,680.6064808859986,inf
3914,16,845.885864,8192,blockrandom,0.7,Dense WMMA,1299.8344984471805,0.241031
3915,16,671.985901,8192,blockrandom,0.7,SpMM 1 Co,1636.212346330165,0.0
3916,16,80.464256,8192,blockrandom,0.7,SpMM with Tensors,13664.596958132564,0.241031
3917,16,71.04512,8192,blockrandom,0.7,cuBLAS GeMM,15476.24422023638,0.043474
3918,16,43.231167,8192,blockrandom,0.7,cuBLAS GeMM with Tensors,25433.308977664194,0.043474
3919,16,324.299591,8192,blockrandom,0.7,cuSPARSE CSR,3390.419409366446,0.005009
3920,29,5.27872,1280,blockrandom,0.7,Dense on GPU Coalescence,794.568380213385,inf
3921,29,0.6872,1280,blockrandom,0.7,Dense WMMA,6103.469150174622,0.005188
3922,29,2.1768,1280,blockrandom,0.7,SpMM 1 Co,1926.8210216832047,0.0
3923,29,0.19328,1280,blockrandom,0.7,SpMM with Tensors,21700.66225165563,0.005188
3924,29,33.726463,1280,blockrandom,0.7,cuBLAS GeMM,124.36240349306715,0.002395
3925,29,6.637184,1280,blockrandom,0.7,cuBLAS GeMM with Tensors,631.9402927506605,0.002395
3926,29,6.245088,1280,blockrandom,0.7,cuSPARSE CSR,671.6164768214635,0.000299
3927,2,166.053284,4096,blockrandom,0.3,Dense on GPU Coalescence,827.679827590763,inf
3928,2,19.547775,4096,blockrandom,0.3,Dense WMMA,7030.92569215678,0.143194
3929,2,197.398529,4096,blockrandom,0.3,SpMM 1 Co,696.2511532798707,0.0
3930,2,15.099968,4096,blockrandom,0.3,SpMM with Tensors,9101.936737349377,0.143194
3931,2,38.394878,4096,blockrandom,0.3,cuBLAS GeMM,3579.616882022649,0.143194
3932,2,10.697728,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,12847.489997128363,0.143194
3933,2,99.027939,4096,blockrandom,0.3,cuSPARSE CSR,1387.8805805702975,0.002727
3934,25,440.214752,5376,blockrandom,0.5,Dense on GPU Coalescence,705.9000029876328,inf
3935,25,238.751907,5376,blockrandom,0.5,Dense WMMA,1301.5502102439752,0.17604
3936,25,308.194305,5376,blockrandom,0.5,SpMM 1 Co,1008.2846753187084,0.0
3937,25,31.796961,5376,blockrandom,0.5,SpMM with Tensors,9772.870896435668,0.17604
3938,25,43.777985,5376,blockrandom,0.5,cuBLAS GeMM,7098.261711954079,0.17604
3939,25,16.849728,5376,blockrandom,0.5,cuBLAS GeMM with Tensors,18442.291457286432,0.17604
3940,25,156.266495,5376,blockrandom,0.5,cuSPARSE CSR,1988.5746765613449,0.003487
3941,14,430.063019,5376,blockrandom,0.6,Dense on GPU Coalescence,722.5629292064287,inf
3942,14,244.817917,5376,blockrandom,0.6,Dense WMMA,1269.3008688248908,0.130794
3943,14,256.82431,5376,blockrandom,0.6,SpMM 1 Co,1209.961762389238,0.0
3944,14,26.347263,5376,blockrandom,0.6,SpMM with Tensors,11794.302685330162,0.130794
3945,14,44.135426,5376,blockrandom,0.6,cuBLAS GeMM,7040.774790572997,0.130794
3946,14,16.690176,5376,blockrandom,0.6,cuBLAS GeMM with Tensors,18618.593042517943,0.130794
3947,14,123.783073,5376,blockrandom,0.6,cuSPARSE CSR,2510.420748336083,0.002854
3948,3,5.269504,1280,blockrandom,0.8,Dense on GPU Coalescence,795.9580256509911,inf
3949,3,0.68608,1280,blockrandom,0.8,Dense WMMA,6113.432835820896,0.003234
3950,3,1.492992,1280,blockrandom,0.8,SpMM 1 Co,2809.3278463648835,0.0
3951,3,0.149504,1280,blockrandom,0.8,SpMM with Tensors,28054.794520547945,0.003234
3952,3,33.864704,1280,blockrandom,0.8,cuBLAS GeMM,123.85473677844637,0.001523
3953,3,7.105792,1280,blockrandom,0.8,cuBLAS GeMM with Tensors,590.2655186079187,0.001523
3954,3,6.035456,1280,blockrandom,0.8,cuSPARSE CSR,694.9440108585002,0.00024
3955,10,166.791168,4096,blockrandom,0.3,Dense on GPU Coalescence,824.018172664874,inf
3956,10,19.524609,4096,blockrandom,0.3,Dense WMMA,7039.267904007706,0.143267
3957,10,196.567398,4096,blockrandom,0.3,SpMM 1 Co,699.1950591521794,0.0
3958,10,15.101248,4096,blockrandom,0.3,SpMM with Tensors,9101.165246210114,0.143267
3959,10,36.630302,4096,blockrandom,0.3,cuBLAS GeMM,3752.056247638908,0.143267
3960,10,10.962976,4096,blockrandom,0.3,cuBLAS GeMM with Tensors,12536.64638798808,0.143267
3961,10,99.264832,4096,blockrandom,0.3,cuSPARSE CSR,1384.5684388203065,0.002728
3962,9,431.749207,5376,blockrandom,0.4,Dense on GPU Coalescence,719.7409739585231,inf
3963,9,241.321381,5376,blockrandom,0.4,Dense WMMA,1287.691929593259,0.207451
3964,9,373.443573,5376,blockrandom,0.4,SpMM 1 Co,832.1139181902589,0.0
3965,9,36.241631,5376,blockrandom,0.4,SpMM with Tensors,8574.32698743608,0.207451
3966,9,43.161598,5376,blockrandom,0.4,cuBLAS GeMM,7199.631365641281,0.207451
3967,9,16.440384,5376,blockrandom,0.4,cuBLAS GeMM with Tensors,18901.4803274668,0.207451
3968,9,189.479935,5376,blockrandom,0.4,cuSPARSE CSR,1640.0026459371543,0.003662
3969,13,165.297821,4096,blockrandom,0.8,Dense on GPU Coalescence,831.4625845672823,inf
3970,13,19.540417,4096,blockrandom,0.8,Dense WMMA,7033.573207368093,0.03764
3971,13,53.065922,4096,blockrandom,0.8,SpMM 1 Co,2589.966371864791,0.0
3972,13,3.426528,4096,blockrandom,0.8,SpMM with Tensors,40110.267148553874,0.03764
3973,13,37.334209,4096,blockrandom,0.8,cuBLAS GeMM,3681.314192889422,0.03764
3974,13,11.409504,4096,blockrandom,0.8,cuBLAS GeMM with Tensors,12046.005985185684,0.03764
3975,13,30.076927,4096,blockrandom,0.8,cuSPARSE CSR,4569.58097720555,0.001384
3976,6,464.465912,5376,blockrandom,0.9,Dense on GPU Coalescence,669.0428441000423,inf
3977,6,251.454681,5376,blockrandom,0.9,Dense WMMA,1235.7996022034683,0.031062
3978,6,65.94883,5376,blockrandom,0.9,SpMM 1 Co,4711.9500793569805,0.0
3979,6,5.690144,5376,blockrandom,0.9,SpMM with Tensors,54611.551966347426,0.031062
3980,6,43.430687,5376,blockrandom,0.9,cuBLAS GeMM,7155.023699072502,0.031062
3981,6,16.523329,5376,blockrandom,0.9,cuBLAS GeMM with Tensors,18806.597311716057,0.031062
3982,6,33.500992,5376,blockrandom,0.9,cuSPARSE CSR,9275.772930903062,0.001462
3983,8,5.285888,1280,blockrandom,0.8,Dense on GPU Coalescence,793.4908950019372,inf
3984,8,0.688352,1280,blockrandom,0.8,Dense WMMA,6093.254613918461,0.003264
3985,8,1.50016,1280,blockrandom,0.8,SpMM 1 Co,2795.9044368600685,0.0
3986,8,0.16384,1280,blockrandom,0.8,SpMM with Tensors,25600.0,0.003264
3987,8,33.797153,1280,blockrandom,0.8,cuBLAS GeMM,124.10228755067031,0.001519
3988,8,6.33872,1280,blockrandom,0.8,cuBLAS GeMM with Tensors,661.6957366786985,0.001519
3989,8,6.058144,1280,blockrandom,0.8,cuSPARSE CSR,692.3414167771515,0.000242
3990,12,5.277664,1280,blockrandom,0.7,Dense on GPU Coalescence,794.7273642278099,inf
3991,12,0.694272,1280,blockrandom,0.7,Dense WMMA,6041.2979351032445,0.005219
3992,12,2.179072,1280,blockrandom,0.7,SpMM 1 Co,1924.812030075188,0.0
3993,12,0.194848,1280,blockrandom,0.7,SpMM with Tensors,21526.030546887832,0.005219
3994,12,33.754112,1280,blockrandom,0.7,cuBLAS GeMM,124.26053453872524,0.002416
3995,12,6.469632,1280,blockrandom,0.7,cuBLAS GeMM with Tensors,648.3064260842038,0.002416
3996,12,6.40416,1280,blockrandom,0.7,cuSPARSE CSR,654.9342927097387,0.000299
3997,27,1614.99646,8192,blockrandom,0.3,Dense on GPU Coalescence,680.8136457314588,inf
3998,27,843.24762,8192,blockrandom,0.3,Dense WMMA,1303.9012523699741,0.579982
3999,27,1460.172852,8192,blockrandom,0.3,SpMM 1 Co,753.0010068807936,0.0
